Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2008/2008-06-22 01-19-34.jpg,"[196.32099258003257, 193.6254273823974, 181.48532907751903]",0.062380441,"[251.44161897933898, 250.6778596102457, 248.02469660431453]",0.131859171,"[69.33167311804675, 68.6444325779515, 58.79197928996284]",0.137532301,"[134.41146461039057, 133.47785868923427, 126.07763998505122]",0.312586027,"[105.89565518354829, 105.16884950002887, 95.24621142175945]",0.35564206
E:/Organized Photos/2008/2008-06-22 01-19-48.jpg,"[119.59527669302037, 120.90463237637849, 116.16624069427921]",0.144419855,"[174.87086738806838, 175.8251142407898, 171.6127221407176]",0.147886174,"[245.24414453279675, 246.99398342201042, 234.86705297748748]",0.161549886,"[73.38179309059761, 76.09410319267259, 71.12682764925417]",0.242931601,"[153.33083821608253, 153.78791135902972, 153.31623957535277]",0.303212484
E:/Organized Photos/2008/2008-06-22 01-24-13.jpg,"[180.42640692640688, 196.6410533910533, 213.43434343434345]",0.151284551,"[137.91839853300732, 127.25855745721269, 109.56540342298287]",0.174137445,"[29.636338722937786, 30.547273225541243, 25.283639353247466]",0.202234464,"[88.84031791907513, 78.02890173410405, 50.25144508670521]",0.222193588,"[231.99563985175496, 237.74798343143667, 245.8386745149335]",0.250149951
E:/Organized Photos/2008/2008-06-22 01-24-33.jpg,"[180.08870967741936, 199.1120071684588, 219.89516129032256]",0.092693816,"[233.33733562035448, 238.1943967981704, 244.36592338479133]",0.137919736,"[139.1781206171108, 132.4380551659654, 118.9499766245909]",0.174737122,"[72.14035656401943, 73.17471636952997, 71.02787682333873]",0.255154582,"[27.29197427959038, 28.668254346272917, 26.206477732793516]",0.339494744
E:/Organized Photos/2008/2008-06-22 01-24-45.jpg,"[17.672742066073408, 19.587075751517297, 11.154252282253422]",0.119440526,"[47.24870950149328, 46.120342949185186, 31.155286287739948]",0.149154851,"[83.25574805414864, 77.68870846585394, 68.57886493311358]",0.149159624,"[112.35974192078476, 110.25414640713755, 103.74113758874051]",0.184053649,"[132.48741724962233, 133.6886755539907, 134.05619898221028]",0.39819135
E:/Organized Photos/2008/2008-06-22 01-25-19.jpg,"[181.82355792535145, 186.39796412990793, 191.32525448376148]",0.131592927,"[148.4377758164166, 150.86231244483676, 150.97087378640776]",0.149670636,"[117.93761581222978, 114.36720197652875, 105.78783199505871]",0.215344088,"[39.60544397463002, 43.09223044397461, 38.14059196617336]",0.243715891,"[79.87702668994761, 78.59141930656025, 71.5784484908955]",0.259676458
E:/Organized Photos/2008/2008-06-22 01-29-13.jpg,"[249.28691263952925, 245.2091103535858, 234.64895394692846]",0.13694129,"[195.00107303115007, 199.0694868960135, 201.20563178773483]",0.139642912,"[157.37732121691033, 153.438318694344, 139.93885056073907]",0.153033221,"[118.01807763834678, 111.9518990735002, 91.97146782381428]",0.2744167,"[73.84204114363264, 73.6974215834438, 60.479505289454984]",0.295965878
E:/Organized Photos/2008/2008-06-22 01-29-25.jpg,"[192.2916887335384, 194.2610113688536, 193.56967173322096]",0.140177911,"[249.7242166450712, 244.9847476527169, 233.48972151813635]",0.146812784,"[153.62505406639985, 148.66299756246428, 131.64955069306046]",0.153601376,"[114.18902150085253, 107.25683886539255, 86.2521024778014]",0.279014305,"[70.71808182120336, 69.79501806218441, 56.394287676357294]",0.280393624
E:/Organized Photos/2008/2008-06-22 01-33-16.jpg,"[31.275840559773204, 23.253580176118742, 17.6377456557479]",0.158437721,"[141.15972806352983, 133.02450954781736, 120.27803610146006]",0.181802004,"[99.65691029937095, 92.4144432279399, 81.88155004810683]",0.212806607,"[182.31346900328856, 175.6718137039459, 164.094463272422]",0.219700943,"[69.93518825538006, 63.592151080750256, 54.14256265968747]",0.227252725
E:/Organized Photos/2008/2008-06-22 01-35-47.jpg,"[177.56616947000958, 172.90288797207234, 164.7277054903206]",0.110548608,"[222.28876739562622, 217.54821073558642, 207.73633200795229]",0.147531517,"[56.134375, 46.46062499999999, 42.22828124999998]",0.226351263,"[121.29576719576725, 115.22447089947096, 109.87923280423283]",0.256380058,"[80.83136526469414, 76.08703728273844, 71.17168634735306]",0.259188554
E:/Organized Photos/2008/2008-06-22 01-35-52.jpg,"[156.83426443202978, 155.31626319056485, 151.74239602731225]",0.131098492,"[232.58104870907636, 227.3960606867181, 217.59222784136279]",0.152989015,"[130.69191807971808, 122.90068266901564, 116.66835498788814]",0.189118813,"[100.79400404634909, 91.34338789773773, 86.13923119367298]",0.232840832,"[71.29898936868355, 61.74432340202126, 56.66255414096339]",0.293952848
E:/Organized Photos/2008/2008-06-22 01-40-52.jpg,"[201.1089521165857, 191.64677307425399, 178.97640527411517]",0.112139667,"[56.04434829637641, 57.587885343428866, 55.19956733369389]",0.137478173,"[138.99170812603649, 139.09618573797678, 134.87838584853512]",0.146207079,"[104.47361809045226, 103.16363065326634, 99.49183417085428]",0.262267815,"[82.75755305867665, 82.47815230961298, 79.73607990012484]",0.341907266
E:/Organized Photos/2008/2008-06-22 01-41-00.jpg,"[15.753977478220893, 20.029544472964364, 17.826209395662104]",0.051506765,"[129.7020788186231, 134.22057377412665, 133.80471370172845]",0.119968618,"[173.28112264816653, 169.8132228534687, 162.65664498696373]",0.149110771,"[98.80075608911491, 100.31436981580099, 98.21431951979665]",0.225855447,"[77.58474276800422, 78.31862952774618, 74.4010472410355]",0.4535584
E:/Organized Photos/2008/2008-06-22 01-41-10.jpg,"[27.34111512234256, 31.70413156839149, 28.703088648215]",0.096002021,"[127.97980269297425, 131.95513931475801, 131.5903212904946]",0.114440164,"[171.1369330994738, 170.2122275119017, 165.37133550488593]",0.181565399,"[79.31267121448147, 81.08784981468551, 78.60380297577484]",0.280028543,"[99.95008207226847, 101.23971848087609, 99.28419490477364]",0.327963872
E:/Organized Photos/2008/2008-06-22 01-42-17.jpg,"[24.7275, 31.905, 23.22125]",0.063931187,"[123.06394508670519, 124.90209537572254, 123.32947976878611]",0.221896701,"[65.01291036517891, 67.08188860199189, 62.53559572113611]",0.222938946,"[155.99164636268705, 158.42638357117994, 158.74660633484163]",0.233123403,"[91.52264030612243, 92.21364795918366, 89.67155612244895]",0.258109764
E:/Organized Photos/2008/2008-06-22 01-42-23.jpg,"[31.401349849564998, 36.75304258260378, 29.555145962648755]",0.083824503,"[167.25910897510508, 169.33969700497246, 170.46450368350165]",0.141128226,"[140.34240349767015, 141.5446029645824, 140.98235824272766]",0.236128693,"[104.02474627715065, 104.5154984349805, 102.71767997723599]",0.239023091,"[74.20541155683323, 74.26606321968163, 71.34718416363437]",0.299895487
E:/Organized Photos/2008/2008-06-22 01-42-34.jpg,"[20.775106442721533, 37.371950695387646, 17.238334278854126]",0.127356384,"[78.08078530473499, 83.68357755476526, 73.80636091016237]",0.175074448,"[183.2044353571592, 185.43177393880788, 185.9010125249458]",0.178837403,"[142.7056266423451, 144.69010393621122, 143.30268825457523]",0.203150745,"[110.23767690985332, 111.22880184925363, 108.48527224737276]",0.31558102
E:/Organized Photos/2008/2008-06-22 01-44-51.jpg,"[87.4047269261178, 86.24156491075092, 83.39922714087263]",0.084034107,"[173.05611804767267, 171.83957391076322, 169.15542710788915]",0.09422095,"[144.18492315859868, 140.7553925969128, 134.03933721751304]",0.215771208,"[32.07810050337453, 34.188506168478966, 34.7730850890602]",0.274399997,"[216.10883130954164, 216.48896082220685, 215.2976179072337]",0.331573738
E:/Organized Photos/2008/2008-06-22 01-45-03.jpg,"[89.62546537602385, 89.05882352941175, 86.75279225614297]",0.092678117,"[62.50557289344628, 62.507356219349084, 58.79714667855551]",0.138513133,"[13.286047415468323, 14.97745821997668, 13.55926933540614]",0.170991121,"[128.63084975369458, 129.42302955665022, 127.13392857142857]",0.22445302,"[144.45153704014777, 145.16176717621363, 143.8761968755249]",0.373364609
E:/Organized Photos/2008/2008-06-22 01-45-42.jpg,"[25.32018700471934, 36.40161805501843, 29.325379369798437]",0.104832779,"[131.2009880547028, 128.114040302441, 120.45380054723816]",0.174061716,"[71.09345173278103, 73.10795084406786, 66.10300345564141]",0.200967671,"[162.3793098584731, 160.91866275508593, 156.25872247654698]",0.220651007,"[93.82333508159569, 93.28265331958816, 88.27612747846318]",0.299486827
E:/Organized Photos/2008/2008-06-22 01-45-50.jpg,"[18.582981430807557, 28.0799269168835, 18.942287985766214]",0.121182917,"[57.291280439514324, 58.65387987069591, 50.36877823546704]",0.140835358,"[116.31719307346177, 112.30793642275945, 103.29029810588969]",0.2255833,"[146.29173785655925, 144.00335671806644, 137.25634937784642]",0.247040297,"[82.1364386202062, 80.49401346750778, 73.44700485631331]",0.265358128
E:/Organized Photos/2008/2008-07-13 00-26-43.jpg,"[201.9158814577373, 163.34916500720522, 152.68001117101423]",0.110776674,"[151.95796032614405, 132.32689205484803, 125.07235008505022]",0.111727616,"[66.09386330236929, 46.69586388874209, 30.056391915343706]",0.120708701,"[96.83794983610379, 82.8361386958327, 60.8661192216789]",0.303727766,"[36.50865294353648, 20.148297598548176, 11.319199392358263]",0.353059243
E:/Organized Photos/2008/2008-07-14 03-07-11.jpg,"[192.13055261849647, 188.5255414772995, 181.0143384551713]",0.097456441,"[75.79758431771064, 75.31400324671031, 65.10363770378726]",0.166907668,"[119.66551489492404, 115.78283674760814, 105.18106381345017]",0.186569025,"[151.23203232085507, 148.59918864055092, 140.04948061729328]",0.236039778,"[30.85675269933843, 39.2208720082953, 25.146709418938205]",0.313027088
E:/Organized Photos/2008/2008-07-14 03-07-54.jpg,"[97.79771866844678, 95.6007002726762, 87.61253166814357]",0.155605866,"[27.348904857591116, 36.047587113322585, 24.992479997650335]",0.176431915,"[54.26276517096222, 63.1862645035427, 45.351148988602446]",0.204301497,"[135.58290288699698, 132.6476717483232, 125.97634036445136]",0.224664005,"[173.80461295702148, 173.0120069168852, 169.32714824509543]",0.238996718
E:/Organized Photos/2008/2008-07-14 03-08-06.jpg,"[61.54834023868896, 66.44725759726651, 53.03101735692715]",0.173662351,"[102.94125668924988, 101.123190850057, 93.93819298151185]",0.17367943,"[171.3670298881886, 171.10341554668614, 167.654730644229]",0.204111107,"[136.10523142207006, 134.19542742554123, 128.17497821363114]",0.204198264,"[29.29441761512422, 39.18950778933218, 26.31057203642366]",0.244348848
E:/Organized Photos/2008/2008-07-14 03-08-42.jpg,"[253.0267605633803, 253.61408450704226, 253.9478873239437]",0.05748934,"[170.94480171489818, 169.84190782422294, 165.2165058949625]",0.154165009,"[123.90810810810811, 122.39417879417877, 111.95925155925157]",0.201300978,"[77.55367435158502, 82.31880403458214, 75.42615273775216]",0.22105527,"[27.225336570293535, 37.523284043257554, 33.69807989406312]",0.365989402
E:/Organized Photos/2008/2008-07-14 03-09-14.jpg,"[240.20323316850573, 241.85317611259023, 242.88087570263346]",0.062607,"[74.76989950417628, 78.99176261466638, 70.99672362539206]",0.19076626,"[122.790546327984, 119.42289500671335, 109.87225442015799]",0.203121232,"[25.241918304308467, 37.69019688571539, 29.698485462984586]",0.257587951,"[172.71476112953232, 172.51469840845246, 168.7713198636743]",0.285917557
E:/Organized Photos/2008/2008-07-14 03-09-27.jpg,"[235.11402768234015, 237.25055462844716, 238.35038774909125]",0.015437122,"[108.0008371251777, 106.40705670046424, 96.47217526264551]",0.152190409,"[63.03894765162819, 65.89991772173695, 55.478505976905836]",0.196541115,"[154.24603339606352, 153.98437380495557, 149.7734234035283]",0.285593543,"[19.5779521569587, 30.439006242677408, 17.763182191756837]",0.350237811
E:/Organized Photos/2008/2008-07-14 03-10-14.jpg,"[232.4267868464382, 234.38194121348016, 235.41040636608838]",0.083532639,"[170.69340158141986, 171.16334619351582, 171.31995263379125]",0.13289388,"[126.32276021000966, 127.89388918083635, 126.25486479059327]",0.208032051,"[82.32729592446897, 85.28582084643776, 79.4772156515706]",0.268580935,"[46.512449042339355, 50.65706449213071, 43.885054409398215]",0.306960494
E:/Organized Photos/2008/2008-07-14 03-10-29.jpg,"[44.7829176396161, 45.80693453405411, 40.90495762435945]",0.106977675,"[84.3722456919835, 82.9401585789343, 78.49748955506296]",0.179259626,"[181.3916733768933, 183.357341602791, 183.80919188380037]",0.188907074,"[115.59745058345318, 115.36885893447932, 112.20862827654469]",0.261360577,"[151.2459010536526, 152.53024154531835, 151.43480911280494]",0.263495049
E:/Organized Photos/2008/2008-07-14 03-10-35.jpg,"[150.6930591543911, 151.2424734412184, 149.86260433133629]",0.157869064,"[86.12796928599866, 84.8709384003763, 79.1678791146001]",0.194075847,"[42.96224410159629, 46.51688690200751, 39.3508495496462]",0.198474774,"[187.07472566134265, 187.6675292927135, 186.8753030827856]",0.219635261,"[118.39189875382007, 117.19225566729473, 112.37734461547764]",0.229945053
E:/Organized Photos/2008/2008-07-14 03-10-50.jpg,"[196.11221932617337, 200.4623906485986, 203.52937165042744]",0.062388856,"[157.68432949351913, 159.71459262825942, 158.7676882887523]",0.161713526,"[121.96190105896449, 121.83229488986478, 116.99250139053188]",0.238398171,"[37.25566509963073, 44.97720288715789, 38.141656749700125]",0.247205821,"[85.84102504495263, 85.25072162079813, 77.76752539101392]",0.290293627
E:/Organized Photos/2008/2008-07-14 03-10-59.jpg,"[43.700963036397326, 50.35557076691491, 45.55386657015324]",0.138842924,"[127.8673313556873, 128.4602268224512, 125.28118487421955]",0.171918076,"[88.82088244229634, 89.08939713798283, 83.27308932702847]",0.188273614,"[192.45945865299805, 193.27131172542698, 193.74603306168734]",0.22417698,"[162.2692870719774, 164.35068977780875, 164.72469760199482]",0.276788405
E:/Organized Photos/2008/2008-07-14 03-21-55.jpg,"[197.34157681527677, 197.9265207870148, 197.8893131174679]",0.120893941,"[150.291035780495, 152.1286033115067, 149.343501109935]",0.136304816,"[102.16663635604463, 124.9701650691728, 90.54885824835527]",0.145073282,"[58.391453564727826, 73.62497937232543, 57.60009156025812]",0.179243928,"[29.73445425589209, 40.132261204321075, 32.32040399284352]",0.418484032
E:/Organized Photos/2008/2008-07-14 03-23-03.jpg,"[74.77548050368316, 73.05577069873947, 68.15665009650421]",0.16332091,"[174.7540192233095, 175.63366234214018, 173.99279916095526]",0.176071983,"[36.72564927797213, 40.55929682486792, 33.21194989827442]",0.202939508,"[110.56518307178035, 108.93132434466877, 104.45151680855878]",0.222646705,"[140.27983425414365, 139.89776395353883, 136.67661504328515]",0.235020893
E:/Organized Photos/2008/2008-07-14 03-24-51.jpg,"[235.7417535231716, 236.63480108985078, 238.20754122466118]",0.089702967,"[181.987338869507, 170.26122112481494, 151.10139823868934]",0.101245142,"[60.71970045579444, 55.72429953392231, 43.98481198793804]",0.21735134,"[104.78166324122539, 93.64946561140655, 76.88284002365836]",0.280789473,"[144.34982597928797, 129.39106055069283, 105.90470015574934]",0.310911077
E:/Organized Photos/2008/2008-07-14 03-25-10.jpg,"[221.54560346340597, 223.40148988864868, 198.1393942939605]",0.022056171,"[144.8994936417299, 138.23296566942912, 125.88563287353661]",0.116007613,"[34.07528661076414, 30.980933643844462, 22.449422089542804]",0.222332613,"[107.71750156240847, 96.54020938316519, 81.56776632087148]",0.316382389,"[66.0903347955609, 56.298664303685705, 41.03653173991782]",0.323221215
E:/Organized Photos/2008/2008-07-14 03-25-32.jpg,"[228.6570315526673, 154.18699151995204, 71.99842882355492]",0.049498256,"[183.44855396580462, 174.18438788766565, 164.60404732634058]",0.061301651,"[113.46395917926611, 104.71128421084354, 91.21920302137725]",0.212513865,"[38.47089921557008, 34.82466810661857, 23.499244524466413]",0.317602338,"[76.76455161997289, 63.330055381152604, 46.949652016821695]",0.35908389
E:/Organized Photos/2008/2008-07-14 03-25-54.jpg,"[229.64883401920437, 168.93141289437585, 92.599451303155]",0.055833353,"[144.83085317460316, 144.23710317460313, 139.19890873015873]",0.171191683,"[202.36552872606168, 202.451290591174, 203.34054954204828]",0.194882742,"[65.79634300126105, 60.74716267339219, 42.23203026481716]",0.257150407,"[112.18316956412197, 101.42353237591334, 81.06248425296046]",0.320941815
E:/Organized Photos/2008/2008-07-14 03-26-36.jpg,"[226.6699811349492, 225.57403419143984, 222.94599908604116]",0.0565497,"[238.05718030300451, 150.35426317611532, 60.60896981486644]",0.06445413,"[142.18598242657384, 138.74386023594184, 134.61657511160206]",0.10301152,"[76.7831155460146, 63.81289136771706, 49.602212617161314]",0.327618132,"[40.63600380486967, 36.708371164136935, 25.364909844724522]",0.448366518
E:/Organized Photos/2008/2008-07-14 03-26-45.jpg,"[211.93412420875566, 209.21643132220777, 204.25232172103955]",0.059130759,"[224.45404489303957, 132.41511750527278, 48.16092949683635]",0.07000004,"[116.85457054516449, 111.69978944573003, 105.0362257672902]",0.109996906,"[68.53164461205759, 53.5471135892307, 37.14253083094087]",0.285113802,"[32.12534637765494, 28.396212302168006, 16.335654666384027]",0.475758494
E:/Organized Photos/2008/2008-07-14 03-27-23.jpg,"[167.50604232696082, 160.47435333810424, 146.31956088334596]",0.080033667,"[144.43212693031208, 126.49331210673134, 99.35350961320121]",0.147679207,"[93.5909206076809, 65.10536601680388, 29.985571482141044]",0.23879289,"[132.53284398372602, 98.16970238063459, 52.01818984432822]",0.263780005,"[55.41362540186703, 36.820271717048435, 12.704131526624023]",0.26971423
E:/Organized Photos/2008/2008-07-14 03-27-29.jpg,"[160.56423457730367, 145.07607006854508, 120.4037166793603]",0.046672177,"[134.83935089636196, 114.24376998098003, 85.01787867751199]",0.170944025,"[98.15330981702661, 69.79179817232917, 33.9899815032558]",0.199363049,"[130.47841896355516, 96.31246009936991, 51.20433563716104]",0.251472881,"[54.30988091991637, 35.01092049483109, 10.878217682689998]",0.331547867
E:/Organized Photos/2008/2008-07-14 03-27-37.jpg,"[19.696290143964557, 15.831672203765228, 5.105481727574752]",0.062624331,"[154.4277198211625, 134.17159889291028, 96.21992761337025]",0.079479453,"[96.04966818747411, 74.28919535462465, 40.8532766486935]",0.160183251,"[58.169785089497786, 39.06632682616, 13.651393152986154]",0.28432474,"[128.88960317460322, 105.18563492063494, 70.40825396825399]",0.413388225
E:/Organized Photos/2008/2008-07-14 03-28-45.jpg,"[165.54625121713727, 154.23661148977604, 150.16260954235642]",0.07240465,"[125.9833759590793, 113.86317135549874, 107.97953964194376]",0.110431561,"[55.24065821049023, 43.562221460404515, 34.83956119300651]",0.209422547,"[68.52157238734421, 68.51102588686481, 63.80153403643336]",0.285446607,"[89.9183848797251, 88.6774054982818, 85.39518900343643]",0.322294636
E:/Organized Photos/2008/2008-07-14 03-29-16.jpg,"[241.81458312511862, 231.16624003883462, 218.84096198287062]",0.072493816,"[141.4267702923757, 139.96746219399748, 135.37627061739718]",0.164218353,"[32.53392718829169, 29.441028530209053, 24.995861992072086]",0.178440675,"[101.85771650413093, 94.99207857848222, 90.76372583662763]",0.186717218,"[65.44235061169337, 62.76406412170741, 58.6942340059411]",0.398129938
E:/Organized Photos/2008/2008-07-14 03-30-05.jpg,"[153.62728249194413, 160.33190118152527, 166.42105263157893]",0.071828583,"[239.1677725118483, 239.9431279620853, 242.50047393364923]",0.086132662,"[100.52314556609034, 96.83825989960958, 85.46346904629114]",0.157368224,"[61.05786350148368, 57.647626112759646, 47.538204747774486]",0.215271247,"[25.690693273696883, 21.778255633923962, 10.412523653879235]",0.469399283
E:/Organized Photos/2008/2008-07-14 03-30-16.jpg,"[150.90184707903782, 158.7768470790378, 165.84901202749145]",0.071748836,"[239.81858153316776, 240.26381189065197, 242.27757598929472]",0.081068376,"[97.69102315711777, 94.96641756619616, 84.28757265430391]",0.168881891,"[58.49882178684438, 55.13000740591124, 44.96546152292469]",0.237974442,"[23.90418861299222, 20.969436382528933, 10.243792325056432]",0.440326455
E:/Organized Photos/2008/2008-07-14 03-30-26.jpg,"[238.47009494465524, 242.95417340545487, 248.22529766726632]",0.164628519,"[128.8395642227479, 123.44557379573806, 112.43463051417811]",0.190860701,"[178.58952946895215, 176.21108978835096, 168.79178245084105]",0.194595776,"[81.46548028481132, 69.2730299745968, 50.59065701175698]",0.21752666,"[48.80870452373524, 38.94582574006537, 19.745523907680578]",0.232388343
E:/Organized Photos/2008/2008-07-14 03-30-58.jpg,"[158.88476755564875, 150.00061440126817, 144.97496810316073]",0.098368452,"[224.93560998905434, 220.98844794527054, 210.89522166970522]",0.168673543,"[186.04548866989958, 144.70478422760266, 75.53749050791305]",0.226877848,"[70.72008433757127, 50.11802221419065, 22.68835697737402]",0.246862843,"[129.46236871523, 93.57356318921218, 50.057546705928445]",0.259217313
E:/Organized Photos/2008/2008-07-14 03-31-09.jpg,"[247.97872340425536, 248.13767209011266, 249.1989987484356]",0.064668506,"[208.21690140845072, 205.9021126760564, 196.98028169014086]",0.118447512,"[180.86058519793454, 163.95123350545035, 133.23694779116462]",0.136881887,"[73.53072625698326, 51.732086470731126, 23.308477046393005]",0.337932822,"[153.08172962698978, 117.4625801853172, 64.88690900451414]",0.342069273
E:/Organized Photos/2008/2008-07-14 03-31-21.jpg,"[248.9616204690831, 244.90760483297788, 239.00995024875618]",0.0170911,"[175.23088500903074, 156.34978928356406, 146.41210114388937]",0.020185431,"[122.50887529646738, 104.74192984646106, 82.7015603545126]",0.24733304,"[45.58694297288878, 35.78092863820511, 22.011062636335325]",0.356102586,"[91.23060326520907, 71.9961605762533, 52.17408219084994]",0.359287843
E:/Organized Photos/2008/2008-07-14 03-31-28.jpg,"[234.67210440456776, 226.7194127243067, 213.13376835236542]",0.045877339,"[131.52459016393445, 121.6100347739692, 104.27868852459018]",0.161746053,"[77.90712597095575, 64.30766632894294, 47.901046943600136]",0.235956011,"[103.16602564102564, 88.59134615384616, 72.34326923076924]",0.25740472,"[42.69003071767662, 34.304104998603734, 22.506003909522473]",0.299015877
E:/Organized Photos/2008/2008-07-14 03-31-43.jpg,"[237.91417910447763, 228.1865671641791, 213.3731343283582]",0.040863163,"[129.23159144893108, 113.8087885985748, 92.8697545526524]",0.184219674,"[69.30621508379889, 54.22590782122905, 37.113826815642454]",0.213249301,"[39.43151913875598, 30.98235645933015, 18.7183014354067]",0.252893016,"[99.16476991588321, 80.11454725383474, 60.56853043047995]",0.308774846
E:/Organized Photos/2008/2008-07-14 03-32-23.jpg,"[231.4411211250868, 221.30479350302073, 203.7647320986429]",0.058369326,"[159.56667001607727, 150.02532154340832, 135.10314509646295]",0.059908266,"[111.8725378089266, 107.02882700110652, 92.10125414976022]",0.166444253,"[85.64402445904378, 78.97187391945245, 63.76197928988697]",0.311267115,"[44.812732395171906, 41.96996739316971, 31.201432984383032]",0.40401104
E:/Organized Photos/2008/2008-07-14 03-32-32.jpg,"[230.66011235955057, 218.96207865168537, 206.05898876404493]",0.058689322,"[149.28115015974439, 147.34952076677314, 142.1258785942492]",0.131909783,"[72.9952104002737, 63.85973315087239, 53.83441669517619]",0.233851052,"[40.0809382226627, 38.67261314833168, 32.346217376940864]",0.258312335,"[105.04457030288108, 98.8884511204137, 91.24156611672002]",0.317237509
E:/Organized Photos/2008/2008-07-14 03-32-42.jpg,"[226.73416289592768, 229.82352941176487, 236.64592760180994]",0.019140424,"[164.5557059088859, 166.26883175462342, 157.34359494812807]",0.202019711,"[56.26073791633957, 53.13289222832789, 42.27935404283951]",0.204288436,"[120.57706965053106, 120.32408984026596, 109.51001378415631]",0.27781043,"[87.46845740598619, 83.42409823484266, 72.37029930928625]",0.296740999
E:/Organized Photos/2008/2008-07-14 03-35-07.jpg,"[59.77862595419847, 41.536532170119955, 14.608505997818973]",0.113647838,"[90.75481224360998, 64.44209529820132, 28.150836225938782]",0.184843212,"[141.14430628272254, 131.33409685863876, 104.95026178010473]",0.185330615,"[122.3883557261676, 95.2364043506078, 50.542866282789504]",0.191240099,"[139.09540296210815, 114.08886324293132, 69.45451048278517]",0.324938236
E:/Organized Photos/2008/2008-07-14 03-35-16.jpg,"[51.001929570670505, 36.06287184434796, 12.487859784531276]",0.097817127,"[157.13979370249731, 143.55713897937028, 109.61454940282304]",0.119447685,"[87.25536739176644, 61.10961524835258, 23.60221072769787]",0.218010169,"[119.87393461391687, 96.16511894161049, 53.357906118814434]",0.239471561,"[138.85656709340913, 114.5149834044571, 69.37823613086772]",0.325253459
E:/Organized Photos/2008/2008-07-14 03-37-04.jpg,"[108.6951555730603, 59.71918077983458, 40.552973611658125]",0.092876419,"[233.0751850409038, 215.83248928710557, 184.91001168679392]",0.09710731,"[141.35616705698678, 130.30035128805622, 125.60050741608119]",0.188972881,"[90.95005052692363, 84.71690486502095, 78.97473653818392]",0.267361488,"[42.779972536178306, 37.27844089996831, 28.021971057357135]",0.353681902
E:/Organized Photos/2008/2008-07-14 03-37-15.jpg,"[204.23735408560316, 194.93093385214004, 185.2285992217899]",0.070345027,"[149.56967984934087, 80.81732580037664, 51.983050847457626]",0.07682995,"[140.55743104158086, 132.91601482091394, 129.5961300946892]",0.162389559,"[93.51706231454003, 90.88328387734916, 85.30934718100889]",0.284987461,"[45.77238870604538, 40.56400485016456, 30.17824354754893]",0.405448003
E:/Organized Photos/2008/2008-07-14 03-37-24.jpg,"[213.83347737637808, 219.80423553032185, 227.82429297025521]",0.068009742,"[152.27200845830603, 152.82666744503868, 150.92957682528214]",0.10433106,"[112.13154751224872, 100.60225716922778, 85.97918697294591]",0.141248036,"[77.04923100955757, 59.762942187255874, 40.60751381058561]",0.322614756,"[43.99027633366363, 32.4772259867355, 17.80750947535099]",0.363796407
E:/Organized Photos/2008/2008-07-14 03-37-54.jpg,"[204.24930758690368, 209.58700109814302, 217.4150785706652]",0.072885019,"[141.55280127713587, 142.22796123339137, 138.73982125124158]",0.112199571,"[102.10270958277606, 89.25869180653243, 72.24503171247386]",0.160163408,"[40.68959560040893, 29.344639437957994, 14.318850386067979]",0.302608537,"[71.55619279656335, 53.89338978042319, 32.769218243988995]",0.352143464
E:/Organized Photos/2008/2008-07-14 03-41-04.jpg,"[66.00368994411632, 64.28749085895411, 58.20535660030643]",0.146360044,"[111.5010774931674, 111.39307091719944, 106.24490723691274]",0.171055421,"[89.09156755108289, 89.03849046272445, 84.63046695223059]",0.176649682,"[22.694152793046555, 20.42746729048308, 14.306990751217565]",0.224237387,"[46.156371174432536, 40.324796641529495, 31.195622863065587]",0.281697466
E:/Organized Photos/2008/2008-07-14 03-41-11.jpg,"[115.83237064956684, 117.4611092074991, 111.21506192177786]",0.114931962,"[71.35171833495562, 70.2366402138225, 64.74042665522752]",0.162998529,"[96.18371575366432, 95.72973918886767, 91.09460878330137]",0.192215029,"[23.14353435412409, 20.58687817084088, 15.403204701453143]",0.234987738,"[48.13626654882239, 42.63677291056727, 34.17934412344173]",0.294866742
E:/Organized Photos/2008/2008-07-14 03-42-31.jpg,"[55.74673008323424, 38.83115338882282, 15.088585017835904]",0.128751527,"[167.93944099378885, 155.24327122153213, 129.74534161490683]",0.144180612,"[146.93096446700505, 117.80609137055838, 72.76598984771574]",0.146312949,"[91.23248507697137, 61.19070059692114, 25.074143889412493]",0.243184408,"[125.66160616061606, 87.84642464246426, 43.3078107810781]",0.337570504
E:/Organized Photos/2008/2008-07-14 03-46-14.jpg,"[63.396878830607456, 63.107297649097966, 58.7168089895923]",0.168555742,"[27.14589370514776, 34.490085114776065, 22.803029337541062]",0.180307647,"[149.33986171674994, 149.26616313297168, 149.99020109073842]",0.197964515,"[95.63364984574716, 96.36278381719983, 94.04071082920092]",0.201482325,"[120.79057381022301, 121.9188552734192, 121.04630547360276]",0.25168977
E:/Organized Photos/2008/2008-07-14 03-46-33.jpg,"[28.496061680855874, 33.55758769187591, 24.787048831651333]",0.132749581,"[70.72329721657579, 71.20909770859154, 66.43444668601833]",0.152807165,"[154.3424049299481, 155.72889760876419, 155.68633554548904]",0.221705433,"[128.36377204030742, 128.78809919435872, 127.44382454554446]",0.239143026,"[102.1390538762556, 103.44844143716188, 100.71272540824208]",0.253594795
